Date,Price,Number,ROI,change
Mar 03 2020 01,0.171,1743,0.005882352941176476,0.0010000000000000009
Mar 04 2020 01,0.178,1744,0.040935672514619756,0.0069999999999999785
Mar 05 2020 01,0.176,1745,-0.011235955056179785,-0.0020000000000000018
Mar 06 2020 01,0.177,1746,0.005681818181818187,0.0010000000000000009
Mar 07 2020 01,0.184,1747,0.039548022598870095,0.007000000000000006
Mar 08 2020 01,0.182,1748,-0.010869565217391314,-0.0020000000000000018
Mar 09 2020 01,0.184,1749,0.010989010989010999,0.0020000000000000018
Mar 10 2020 01,0.178,1750,-0.03260869565217394,-0.006000000000000005
Mar 11 2020 01,0.172,1751,-0.03370786516853936,-0.006000000000000005
Mar 12 2020 01,0.176,1752,0.023255813953488396,0.0040000000000000036
Mar 13 2020 01,0.171,1753,-0.02840909090909078,-0.004999999999999977
Mar 14 2020 01,0.171,1754,0.0,0.0
Mar 15 2020 01,0.171,1755,0.0,0.0
Mar 16 2020 01,0.168,1756,-0.01754385964912282,-0.0030000000000000027
Mar 17 2020 01,0.157,1757,-0.06547619047619054,-0.01100000000000001
Mar 18 2020 01,0.157,1758,0.0,0.0
Mar 19 2020 01,0.148,1759,-0.05732484076433126,-0.009000000000000008
Mar 20 2020 01,0.143,1760,-0.03378378378378381,-0.0050000000000000044
Mar 21 2020 01,0.143,1761,0.0,0.0
Mar 22 2020 01,0.143,1762,0.0,0.0
Mar 23 2020 01,0.138,1763,-0.03496503496503481,-0.004999999999999977
Mar 24 2020 01,0.133,1764,-0.036231884057971044,-0.0050000000000000044
Mar 25 2020 01,0.126,1765,-0.05263157894736847,-0.007000000000000006
Mar 26 2020 01,0.132,1766,0.04761904761904766,0.006000000000000005
Mar 27 2020 01,0.137,1767,0.03787878787878791,0.0050000000000000044
Mar 28 2020 01,0.131,1768,-0.04379562043795624,-0.006000000000000005
Mar 29 2020 01,0.122,1769,-0.06870229007633594,-0.009000000000000008
Mar 30 2020 01,0.119,1770,-0.024590163934426253,-0.0030000000000000027
Mar 31 2020 01,0.117,1771,-0.01680672268907553,-0.001999999999999988
Apr 01 2020 01,0.123,1772,0.051282051282051204,0.0059999999999999915
Apr 02 2020 01,0.124,1773,0.008130081300813016,0.0010000000000000009
Apr 03 2020 01,0.123,1774,-0.008064516129032265,-0.0010000000000000009
Apr 04 2020 01,0.118,1775,-0.040650406504065074,-0.0050000000000000044
Apr 05 2020 01,0.124,1776,0.05084745762711869,0.006000000000000005
Apr 06 2020 01,0.12,1777,-0.03225806451612906,-0.0040000000000000036
Apr 07 2020 01,0.119,1778,-0.008333333333333342,-0.0010000000000000009
Apr 08 2020 01,0.118,1779,-0.008403361344537823,-0.0010000000000000009
Apr 09 2020 01,0.124,1780,0.05084745762711869,0.006000000000000005
Apr 10 2020 01,0.128,1781,0.03225806451612906,0.0040000000000000036
Apr 11 2020 01,0.129,1782,0.007812500000000007,0.0010000000000000009
Apr 12 2020 01,0.126,1783,-0.023255813953488393,-0.0030000000000000027
Apr 13 2020 01,0.123,1784,-0.02380952380952383,-0.0030000000000000027
Apr 14 2020 01,0.12,1785,-0.024390243902439046,-0.0030000000000000027
Apr 15 2020 01,0.127,1786,0.05833333333333339,0.007000000000000006
Apr 16 2020 01,0.128,1787,0.007874015748031503,0.0010000000000000009
Apr 17 2020 01,0.131,1788,0.02343750000000002,0.0030000000000000027
Apr 18 2020 01,0.141,1789,0.07633587786259527,0.009999999999999981
Apr 19 2020 01,0.139,1790,-0.014184397163120385,-0.001999999999999974
Apr 20 2020 01,0.142,1791,0.021582733812949458,0.002999999999999975
Apr 21 2020 01,0.141,1792,-0.007042253521126768,-0.0010000000000000009
Apr 22 2020 01,0.143,1793,0.014184397163120581,0.0020000000000000018
Apr 23 2020 01,0.139,1794,-0.027972027972027805,-0.003999999999999976
Apr 24 2020 01,0.141,1795,0.014388489208632905,0.001999999999999974
Apr 25 2020 01,0.14,1796,-0.0070921985815600936,-0.0009999999999999731
Apr 26 2020 01,0.138,1797,-0.014285714285714297,-0.0020000000000000018
Apr 27 2020 01,0.135,1798,-0.021739130434782625,-0.0030000000000000027
Apr 28 2020 01,0.13,1799,-0.03703703703703707,-0.0050000000000000044
Apr 29 2020 01,0.138,1800,0.06153846153846159,0.008000000000000007
Apr 30 2020 01,0.139,1801,0.007246376811594209,0.0010000000000000009
May 01 2020 01,0.145,1802,0.043165467625899116,0.005999999999999978
May 02 2020 01,0.153,1803,0.0551724137931035,0.008000000000000007
May 03 2020 01,0.154,1804,0.006535947712418307,0.0010000000000000009
May 04 2020 01,0.153,1805,-0.006493506493506499,-0.0010000000000000009
May 05 2020 01,0.154,1806,0.006535947712418307,0.0010000000000000009
May 06 2020 01,0.156,1807,0.012987012987012998,0.0020000000000000018
May 07 2020 01,0.159,1808,0.01923076923076925,0.0030000000000000027
May 08 2020 01,0.16,1809,0.0062893081761006345,0.0010000000000000009
May 09 2020 01,0.166,1810,0.03750000000000003,0.006000000000000005
May 10 2020 01,0.166,1811,0.0,0.0
May 11 2020 01,0.171,1812,0.030120481927710867,0.0050000000000000044
May 12 2020 01,0.181,1813,0.058479532163742576,0.009999999999999981
May 13 2020 01,0.181,1814,0.0,0.0
May 14 2020 01,0.178,1815,-0.016574585635359133,-0.0030000000000000027
May 15 2020 01,0.172,1816,-0.03370786516853936,-0.006000000000000005
May 16 2020 01,0.173,1817,0.005813953488372099,0.0010000000000000009
May 17 2020 01,0.179,1818,0.03468208092485552,0.006000000000000005
May 18 2020 01,0.179,1819,0.0,0.0
May 19 2020 01,0.176,1820,-0.016759776536312866,-0.0030000000000000027
May 20 2020 01,0.181,1821,0.028409090909090936,0.0050000000000000044
May 21 2020 01,0.181,1822,0.0,0.0
May 22 2020 01,0.185,1823,0.022099447513812175,0.0040000000000000036
May 23 2020 01,0.189,1824,0.02162162162162164,0.0040000000000000036
May 24 2020 01,0.191,1825,0.010582010582010592,0.0020000000000000018
May 25 2020 01,0.182,1826,-0.04712041884816758,-0.009000000000000008
May 26 2020 01,0.169,1827,-0.07142857142857134,-0.012999999999999984
May 27 2020 01,0.172,1828,0.01775147928994068,0.002999999999999975
May 28 2020 01,0.176,1829,0.023255813953488396,0.0040000000000000036
May 29 2020 01,0.181,1830,0.028409090909090936,0.0050000000000000044
May 30 2020 01,0.182,1831,0.005524861878453044,0.0010000000000000009
May 31 2020 01,0.183,1832,0.005494505494505499,0.0010000000000000009
Jun 01 2020 01,0.186,1833,0.016393442622950834,0.0030000000000000027
Jun 02 2020 01,0.192,1834,0.03225806451612906,0.006000000000000005
Jun 03 2020 01,0.195,1835,0.015625000000000014,0.0030000000000000027
Jun 04 2020 01,0.194,1836,-0.0051282051282051325,-0.0010000000000000009
Jun 05 2020 01,0.196,1837,0.010309278350515472,0.0020000000000000018
Jun 06 2020 01,0.195,1838,-0.0051020408163265345,-0.0010000000000000009
Jun 07 2020 01,0.194,1839,-0.0051282051282051325,-0.0010000000000000009
Jun 08 2020 01,0.191,1840,-0.015463917525773209,-0.0030000000000000027
Jun 09 2020 01,0.194,1841,0.015706806282722526,0.0030000000000000027
Jun 10 2020 01,0.198,1842,0.020618556701030945,0.0040000000000000036
Jun 11 2020 01,0.196,1843,-0.010101010101010109,-0.0020000000000000018
Jun 12 2020 01,0.191,1844,-0.025510204081632674,-0.0050000000000000044
Jun 13 2020 01,0.188,1845,-0.015706806282722526,-0.0030000000000000027
Jun 14 2020 01,0.188,1846,0.0,0.0
Jun 15 2020 01,0.182,1847,-0.0319148936170213,-0.006000000000000005
Jun 16 2020 01,0.182,1848,0.0,0.0
Jun 17 2020 01,0.174,1849,-0.043956043956043994,-0.008000000000000007
Jun 18 2020 01,0.178,1850,0.022988505747126457,0.0040000000000000036
Jun 19 2020 01,0.178,1851,0.0,0.0
Jun 20 2020 01,0.172,1852,-0.03370786516853936,-0.006000000000000005
Jun 21 2020 01,0.174,1853,0.011627906976744198,0.0020000000000000018
Jun 22 2020 01,0.178,1854,0.022988505747126457,0.0040000000000000036
Jun 23 2020 01,0.18,1855,0.011235955056179785,0.0020000000000000018
Jun 24 2020 01,0.18,1856,0.0,0.0
Jun 25 2020 01,0.168,1857,-0.06666666666666657,-0.011999999999999983
Jun 26 2020 01,0.168,1858,0.0,0.0
Jun 27 2020 01,0.169,1859,0.005952380952380957,0.0010000000000000009
Jun 28 2020 01,0.168,1860,-0.0059171597633136145,-0.0010000000000000009
Jun 29 2020 01,0.161,1861,-0.0416666666666667,-0.007000000000000006
Jun 30 2020 01,0.161,1862,0.0,0.0
Jul 01 2020 01,0.162,1863,0.006211180124223608,0.0010000000000000009
Jul 02 2020 01,0.165,1864,0.018518518518518535,0.0030000000000000027
Jul 03 2020 01,0.168,1865,0.0181818181818182,0.0030000000000000027
Jul 04 2020 01,0.167,1866,-0.005952380952380957,-0.0010000000000000009
Jul 05 2020 01,0.164,1867,-0.01796407185628744,-0.0030000000000000027
Jul 06 2020 01,0.163,1868,-0.0060975609756097615,-0.0010000000000000009
Jul 07 2020 01,0.166,1869,0.018404907975460138,0.0030000000000000027
Jul 08 2020 01,0.162,1870,-0.024096385542168693,-0.0040000000000000036
Jul 09 2020 01,0.163,1871,0.006172839506172844,0.0010000000000000009
Jul 10 2020 01,0.171,1872,0.04907975460122704,0.008000000000000007
Jul 11 2020 01,0.17,1873,-0.005847953216374274,-0.0010000000000000009
Jul 12 2020 01,0.171,1874,0.005882352941176476,0.0010000000000000009
Jul 13 2020 01,0.173,1875,0.011695906432748385,0.001999999999999974
Jul 14 2020 01,0.169,1876,-0.023121387283236858,-0.003999999999999976
Jul 15 2020 01,0.175,1877,0.03550295857988152,0.005999999999999978
Jul 16 2020 01,0.18,1878,0.0285714285714286,0.0050000000000000044
Jul 17 2020 01,0.179,1879,-0.005555555555555561,-0.0010000000000000009
Jul 18 2020 01,0.185,1880,0.03351955307262573,0.006000000000000005
Jul 19 2020 01,0.185,1881,0.0,0.0
Jul 20 2020 01,0.185,1882,0.0,0.0
Jul 21 2020 01,0.186,1883,0.00540540540540541,0.0010000000000000009
Jul 22 2020 01,0.187,1884,0.00537634408602151,0.0010000000000000009
Jul 23 2020 01,0.189,1885,0.01069518716577541,0.0020000000000000018
Jul 24 2020 01,0.191,1886,0.010582010582010592,0.0020000000000000018
Jul 25 2020 01,0.198,1887,0.036649214659685896,0.007000000000000006
Jul 26 2020 01,0.197,1888,-0.005050505050505054,-0.0010000000000000009
Jul 27 2020 01,0.197,1889,0.0,0.0
Jul 28 2020 01,0.2,1890,0.015228426395939099,0.0030000000000000027
Jul 29 2020 01,0.197,1891,-0.015000000000000013,-0.0030000000000000027
Jul 30 2020 01,0.201,1892,0.020304568527918797,0.0040000000000000036
Jul 31 2020 01,0.196,1893,-0.024875621890547286,-0.0050000000000000044
Aug 01 2020 01,0.197,1894,0.0051020408163265345,0.0010000000000000009
Aug 02 2020 01,0.192,1895,-0.025380710659898498,-0.0050000000000000044
Aug 03 2020 01,0.188,1896,-0.020833333333333353,-0.0040000000000000036
Aug 04 2020 01,0.185,1897,-0.01595744680851065,-0.0030000000000000027
Aug 05 2020 01,0.18,1898,-0.027027027027027053,-0.0050000000000000044
Aug 06 2020 01,0.182,1899,0.011111111111111122,0.0020000000000000018
Aug 07 2020 01,0.181,1900,-0.005494505494505499,-0.0010000000000000009
Aug 08 2020 01,0.184,1901,0.016574585635359133,0.0030000000000000027
Aug 09 2020 01,0.181,1902,-0.01630434782608697,-0.0030000000000000027
Aug 10 2020 01,0.176,1903,-0.02762430939226522,-0.0050000000000000044
Aug 11 2020 01,0.178,1904,0.011363636363636374,0.0020000000000000018
Aug 12 2020 01,0.174,1905,-0.02247191011235957,-0.0040000000000000036
Aug 13 2020 01,0.171,1906,-0.017241379310344685,-0.002999999999999975
Aug 14 2020 01,0.174,1907,0.01754385964912266,0.002999999999999975
Aug 15 2020 01,0.175,1908,0.005747126436781614,0.0010000000000000009
Aug 16 2020 01,0.171,1909,-0.022857142857142722,-0.003999999999999976
Aug 17 2020 01,0.166,1910,-0.029239766081871368,-0.0050000000000000044
Aug 18 2020 01,0.165,1911,-0.006024096385542173,-0.0010000000000000009
Aug 19 2020 01,0.169,1912,0.024242424242424263,0.0040000000000000036
Aug 20 2020 01,0.167,1913,-0.011834319526627229,-0.0020000000000000018
Aug 21 2020 01,0.163,1914,-0.023952095808383252,-0.0040000000000000036
Aug 22 2020 01,0.163,1915,0.0,0.0
Aug 23 2020 01,0.163,1916,0.0,0.0
Aug 24 2020 01,0.155,1917,-0.04907975460122704,-0.008000000000000007
Aug 25 2020 01,0.153,1918,-0.012903225806451625,-0.0020000000000000018
Aug 26 2020 01,0.148,1919,-0.03267973856209153,-0.0050000000000000044
Aug 27 2020 01,0.148,1920,0.0,0.0
Aug 28 2020 01,0.151,1921,0.02027027027027029,0.0030000000000000027
Aug 29 2020 01,0.157,1922,0.03973509933774838,0.006000000000000005
Aug 30 2020 01,0.157,1923,0.0,0.0
Aug 31 2020 01,0.151,1924,-0.03821656050955417,-0.006000000000000005
Sep 01 2020 01,0.168,1925,0.11258278145695375,0.017000000000000015
Sep 02 2020 01,0.169,1926,0.005952380952380957,0.0010000000000000009
Sep 03 2020 01,0.18,1927,0.06508875739644959,0.010999999999999982
Sep 04 2020 01,0.17,1928,-0.055555555555555455,-0.009999999999999981
Sep 05 2020 01,0.168,1929,-0.011764705882352951,-0.0020000000000000018
Sep 06 2020 01,0.165,1930,-0.017857142857142873,-0.0030000000000000027
Sep 07 2020 01,0.159,1931,-0.0363636363636364,-0.006000000000000005
Sep 08 2020 01,0.152,1932,-0.04402515723270444,-0.007000000000000006
Sep 09 2020 01,0.153,1933,0.006578947368421058,0.0010000000000000009
Sep 10 2020 01,0.166,1934,0.08496732026143798,0.013000000000000012
Sep 11 2020 01,0.165,1935,-0.006024096385542173,-0.0010000000000000009
Sep 12 2020 01,0.168,1936,0.0181818181818182,0.0030000000000000027
Sep 13 2020 01,0.166,1937,-0.011904761904761915,-0.0020000000000000018
Sep 14 2020 01,0.167,1938,0.006024096385542173,0.0010000000000000009
Sep 15 2020 01,0.168,1939,0.005988023952095813,0.0010000000000000009
Sep 16 2020 01,0.166,1940,-0.011904761904761915,-0.0020000000000000018
Sep 17 2020 01,0.164,1941,-0.012048192771084347,-0.0020000000000000018
Sep 18 2020 01,0.163,1942,-0.0060975609756097615,-0.0010000000000000009
Sep 19 2020 01,0.166,1943,0.018404907975460138,0.0030000000000000027
Sep 20 2020 01,0.171,1944,0.030120481927710867,0.0050000000000000044
Sep 21 2020 01,0.164,1945,-0.040935672514619915,-0.007000000000000006
Sep 22 2020 01,0.163,1946,-0.0060975609756097615,-0.0010000000000000009
Sep 23 2020 01,0.16,1947,-0.018404907975460138,-0.0030000000000000027
Sep 24 2020 01,0.156,1948,-0.025000000000000022,-0.0040000000000000036
Sep 25 2020 01,0.159,1949,0.01923076923076925,0.0030000000000000027
Sep 26 2020 01,0.159,1950,0.0,0.0
Sep 27 2020 01,0.16,1951,0.0062893081761006345,0.0010000000000000009
Sep 28 2020 01,0.16,1952,0.0,0.0
Sep 29 2020 01,0.164,1953,0.025000000000000022,0.0040000000000000036
Sep 30 2020 01,0.157,1954,-0.04268292682926833,-0.007000000000000006
Oct 01 2020 01,0.161,1955,0.02547770700636945,0.0040000000000000036
Oct 02 2020 01,0.164,1956,0.018633540372670822,0.0030000000000000027
Oct 03 2020 01,0.162,1957,-0.012195121951219523,-0.0020000000000000018
Oct 04 2020 01,0.163,1958,0.006172839506172844,0.0010000000000000009
Oct 05 2020 01,0.16,1959,-0.018404907975460138,-0.0030000000000000027
Oct 06 2020 01,0.16,1960,0.0,0.0
Oct 07 2020 01,0.162,1961,0.012500000000000011,0.0020000000000000018
Oct 08 2020 01,0.165,1962,0.018518518518518535,0.0030000000000000027
Oct 09 2020 01,0.159,1963,-0.0363636363636364,-0.006000000000000005
Oct 10 2020 01,0.157,1964,-0.012578616352201269,-0.0020000000000000018
Oct 11 2020 01,0.155,1965,-0.012738853503184724,-0.0020000000000000018
Oct 12 2020 01,0.153,1966,-0.012903225806451625,-0.0020000000000000018
Oct 13 2020 01,0.149,1967,-0.026143790849673228,-0.0040000000000000036
Oct 14 2020 01,0.154,1968,0.0335570469798658,0.0050000000000000044
Oct 15 2020 01,0.154,1969,0.0,0.0
Oct 16 2020 01,0.15,1970,-0.025974025974025997,-0.0040000000000000036
Oct 17 2020 01,0.156,1971,0.040000000000000036,0.006000000000000005
Oct 18 2020 01,0.154,1972,-0.012820512820512832,-0.0020000000000000018
Oct 19 2020 01,0.155,1973,0.006493506493506499,0.0010000000000000009
Oct 20 2020 01,0.157,1974,0.012903225806451625,0.0020000000000000018
Oct 21 2020 01,0.156,1975,-0.006369426751592362,-0.0010000000000000009
Oct 22 2020 01,0.155,1976,-0.006410256410256416,-0.0010000000000000009
Oct 23 2020 01,0.153,1977,-0.012903225806451625,-0.0020000000000000018
Oct 24 2020 01,0.154,1978,0.006535947712418307,0.0010000000000000009
Oct 25 2020 01,0.15,1979,-0.025974025974025997,-0.0040000000000000036
Oct 26 2020 01,0.149,1980,-0.006666666666666673,-0.0010000000000000009
Oct 27 2020 01,0.148,1981,-0.00671140939597316,-0.0010000000000000009
Oct 28 2020 01,0.149,1982,0.006756756756756763,0.0010000000000000009
Oct 29 2020 01,0.146,1983,-0.020134228187919483,-0.0030000000000000027
Oct 30 2020 01,0.145,1984,-0.006849315068493157,-0.0010000000000000009
Oct 31 2020 01,0.144,1985,-0.006896551724137938,-0.0010000000000000009
Nov 01 2020 01,0.146,1986,0.013888888888888902,0.0020000000000000018
Nov 02 2020 01,0.147,1987,0.006849315068493157,0.0010000000000000009
Nov 03 2020 01,0.139,1988,-0.05442176870748285,-0.00799999999999998
Nov 04 2020 01,0.139,1989,0.0,0.0
Nov 05 2020 01,0.136,1990,-0.02158273381294966,-0.0030000000000000027
Nov 06 2020 01,0.136,1991,0.0,0.0
Nov 07 2020 01,0.14,1992,0.029411764705882377,0.0040000000000000036
Nov 08 2020 01,0.14,1993,0.0,0.0
Nov 09 2020 01,0.138,1994,-0.014285714285714297,-0.0020000000000000018
Nov 10 2020 01,0.145,1995,0.05072463768115926,0.0069999999999999785
Nov 11 2020 01,0.141,1996,-0.02758620689655175,-0.0040000000000000036
Nov 12 2020 01,0.137,1997,-0.028368794326240968,-0.003999999999999976
Nov 13 2020 01,0.141,1998,0.029197080291970625,0.003999999999999976
Nov 14 2020 01,0.147,1999,0.04255319148936174,0.006000000000000005
Nov 15 2020 01,0.145,2000,-0.013605442176870762,-0.0020000000000000018
Nov 16 2020 01,0.139,2001,-0.04137931034482743,-0.005999999999999978
Nov 17 2020 01,0.142,2002,0.021582733812949458,0.002999999999999975
Nov 18 2020 01,0.138,2003,-0.028169014084506873,-0.003999999999999976
Nov 19 2020 01,0.14,2004,0.014492753623188418,0.0020000000000000018
Nov 20 2020 01,0.138,2005,-0.014285714285714297,-0.0020000000000000018
Nov 21 2020 01,0.142,2006,0.028985507246376635,0.003999999999999976
Nov 22 2020 01,0.138,2007,-0.028169014084506873,-0.003999999999999976
Nov 23 2020 01,0.14,2008,0.014492753623188418,0.0020000000000000018
Nov 24 2020 01,0.144,2009,0.028571428571428397,0.003999999999999976
Nov 25 2020 01,0.135,2010,-0.06249999999999987,-0.00899999999999998
Nov 26 2020 01,0.135,2011,0.0,0.0
Nov 27 2020 01,0.139,2012,0.029629629629629655,0.0040000000000000036
Nov 28 2020 01,0.135,2013,-0.02877697841726621,-0.0040000000000000036
Nov 29 2020 01,0.135,2014,0.0,0.0
Nov 30 2020 01,0.136,2015,0.007407407407407414,0.0010000000000000009
Dec 01 2020 01,0.136,2016,0.0,0.0
Dec 02 2020 01,0.141,2017,0.03676470588235277,0.004999999999999977
Dec 03 2020 01,0.144,2018,0.02127659574468087,0.0030000000000000027
Dec 04 2020 01,0.121,2019,-0.15972222222222218,-0.022999999999999993
Dec 05 2020 01,0.127,2020,0.049586776859504175,0.006000000000000005
Dec 06 2020 01,0.136,2021,0.07086614173228353,0.009000000000000008
Dec 07 2020 01,0.13,2022,-0.04411764705882357,-0.006000000000000005
Dec 08 2020 01,0.126,2023,-0.030769230769230795,-0.0040000000000000036
Dec 09 2020 01,0.123,2024,-0.02380952380952383,-0.0030000000000000027
Dec 10 2020 01,0.119,2025,-0.032520325203252064,-0.0040000000000000036
Dec 11 2020 01,0.121,2026,0.016806722689075647,0.0020000000000000018
Dec 12 2020 01,0.127,2027,0.049586776859504175,0.006000000000000005
Dec 13 2020 01,0.13,2028,0.02362204724409451,0.0030000000000000027
Dec 14 2020 01,0.128,2029,-0.015384615384615398,-0.0020000000000000018
Dec 15 2020 01,0.131,2030,0.02343750000000002,0.0030000000000000027
Dec 16 2020 01,0.133,2031,0.015267175572519097,0.0020000000000000018
Dec 17 2020 01,0.135,2032,0.015037593984962419,0.0020000000000000018
Dec 18 2020 01,0.134,2033,-0.007407407407407414,-0.0010000000000000009
Dec 19 2020 01,0.129,2034,-0.03731343283582093,-0.0050000000000000044
Dec 20 2020 01,0.134,2035,0.038759689922480654,0.0050000000000000044
Dec 21 2020 01,0.135,2036,0.007462686567164185,0.0010000000000000009
Dec 22 2020 01,0.131,2037,-0.029629629629629655,-0.0040000000000000036
Dec 23 2020 01,0.133,2038,0.015267175572519097,0.0020000000000000018
Dec 24 2020 01,0.143,2039,0.07518796992481189,0.009999999999999981
Dec 25 2020 01,0.158,2040,0.10489510489510499,0.015000000000000013
Dec 26 2020 01,0.154,2041,-0.025316455696202556,-0.0040000000000000036
Dec 27 2020 01,0.153,2042,-0.006493506493506499,-0.0010000000000000009
Dec 28 2020 01,0.148,2043,-0.03267973856209153,-0.0050000000000000044
Dec 29 2020 01,0.151,2044,0.02027027027027029,0.0030000000000000027
Dec 30 2020 01,0.154,2045,0.01986754966887419,0.0030000000000000027
Dec 31 2020 01,0.154,2046,0.0,0.0
Jan 01 2021 01,0.158,2047,0.025974025974025997,0.0040000000000000036
Jan 02 2021 01,0.155,2048,-0.018987341772151917,-0.0030000000000000027
Jan 03 2021 01,0.155,2049,0.0,0.0
Jan 04 2021 01,0.151,2050,-0.02580645161290325,-0.0040000000000000036
Jan 05 2021 01,0.151,2051,0.0,0.0
Jan 06 2021 01,0.157,2052,0.03973509933774838,0.006000000000000005
Jan 07 2021 01,0.158,2053,0.006369426751592362,0.0010000000000000009
Jan 08 2021 01,0.159,2054,0.006329113924050639,0.0010000000000000009
Jan 09 2021 01,0.162,2055,0.018867924528301903,0.0030000000000000027
Jan 10 2021 01,0.159,2056,-0.018518518518518535,-0.0030000000000000027
Jan 11 2021 01,0.159,2057,0.0,0.0
Jan 12 2021 01,0.156,2058,-0.018867924528301903,-0.0030000000000000027
Jan 13 2021 01,0.161,2059,0.03205128205128208,0.0050000000000000044
Jan 14 2021 01,0.163,2060,0.012422360248447216,0.0020000000000000018
Jan 15 2021 01,0.168,2061,0.0306748466257669,0.0050000000000000044
Jan 16 2021 01,0.172,2062,0.023809523809523662,0.003999999999999976
Jan 17 2021 01,0.18,2063,0.04651162790697679,0.008000000000000007
Jan 18 2021 01,0.192,2064,0.06666666666666674,0.01200000000000001
Jan 19 2021 01,0.2,2065,0.041666666666666706,0.008000000000000007
Jan 20 2021 01,0.206,2066,0.029999999999999888,0.005999999999999978
Jan 21 2021 01,0.23,2067,0.11650485436893215,0.02400000000000002
Jan 22 2021 01,0.281,2068,0.2217391304347827,0.05100000000000002
Jan 23 2021 01,0.277,2069,-0.014234875444839869,-0.0040000000000000036
Jan 24 2021 01,0.269,2070,-0.0288808664259928,-0.008000000000000007
Jan 25 2021 01,0.266,2071,-0.011152416356877333,-0.0030000000000000027
Jan 26 2021 01,0.247,2072,-0.0714285714285715,-0.019000000000000017
Jan 27 2021 01,0.263,2073,0.06477732793522273,0.016000000000000014
Jan 28 2021 01,0.232,2074,-0.11787072243346007,-0.031
Jan 29 2021 01,0.241,2075,0.03879310344827577,0.00899999999999998
Jan 30 2021 01,0.242,2076,0.004149377593360999,0.0010000000000000009
Jan 31 2021 01,0.247,2077,0.020661157024793406,0.0050000000000000044
Feb 01 2021 01,0.248,2078,0.0040485829959514205,0.0010000000000000009
Feb 02 2021 01,0.243,2079,-0.020161290322580662,-0.0050000000000000044
Feb 03 2021 01,0.25,2080,0.028806584362139943,0.007000000000000006
Feb 04 2021 01,0.25,2081,0.0,0.0
Feb 05 2021 01,0.253,2082,0.01200000000000001,0.0030000000000000027
Feb 06 2021 01,0.264,2083,0.04347826086956526,0.01100000000000001
Feb 07 2021 01,0.26,2084,-0.015151515151515164,-0.0040000000000000036
Feb 08 2021 01,0.252,2085,-0.030769230769230795,-0.008000000000000007
Feb 09 2021 01,0.242,2086,-0.039682539682539715,-0.010000000000000009
Feb 10 2021 01,0.241,2087,-0.004132231404958681,-0.0010000000000000009
Feb 11 2021 01,0.247,2088,0.024896265560165998,0.006000000000000005
Feb 12 2021 01,0.232,2089,-0.0607287449392712,-0.014999999999999986
Feb 13 2021 01,0.223,2090,-0.0387931034482759,-0.009000000000000008
Feb 14 2021 01,0.216,2091,-0.03139013452914801,-0.007000000000000006
Feb 15 2021 01,0.218,2092,0.009259259259259267,0.0020000000000000018
Feb 16 2021 01,0.228,2093,0.04587155963302757,0.010000000000000009
Feb 17 2021 01,0.228,2094,0.0,0.0
Feb 18 2021 01,0.225,2095,-0.013157894736842117,-0.0030000000000000027
Feb 19 2021 01,0.237,2096,0.053333333333333253,0.011999999999999983
Feb 20 2021 01,0.242,2097,0.02109704641350213,0.0050000000000000044
Feb 21 2021 01,0.247,2098,0.020661157024793406,0.0050000000000000044
Feb 22 2021 01,0.247,2099,0.0,0.0
Feb 23 2021 01,0.25,2100,0.012145748987854262,0.0030000000000000027
Feb 24 2021 01,0.255,2101,0.020000000000000018,0.0050000000000000044
Feb 25 2021 01,0.255,2102,0.0,0.0
Feb 26 2021 01,0.261,2103,0.023529411764705903,0.006000000000000005
Feb 27 2021 01,0.253,2104,-0.03065134099616861,-0.008000000000000007
Feb 28 2021 01,0.247,2105,-0.023715415019762865,-0.006000000000000005
Mar 01 2021 01,0.256,2106,0.036437246963562785,0.009000000000000008
Mar 02 2021 01,0.254,2107,-0.007812500000000007,-0.0020000000000000018
Mar 03 2021 01,0.255,2108,0.0039370078740157514,0.0010000000000000009
Mar 04 2021 01,0.257,2109,0.007843137254901968,0.0020000000000000018
Mar 05 2021 01,0.261,2110,0.015564202334630364,0.0040000000000000036
Mar 06 2021 01,0.255,2111,-0.022988505747126457,-0.006000000000000005
Mar 07 2021 01,0.247,2112,-0.03137254901960787,-0.008000000000000007
Mar 08 2021 01,0.253,2113,0.024291497975708523,0.006000000000000005
Mar 09 2021 01,0.247,2114,-0.023715415019762865,-0.006000000000000005
Mar 10 2021 01,0.253,2115,0.024291497975708523,0.006000000000000005
Mar 11 2021 01,0.252,2116,-0.0039525691699604775,-0.0010000000000000009
Mar 12 2021 01,0.254,2117,0.007936507936507943,0.0020000000000000018
Mar 13 2021 01,0.257,2118,0.011811023622047254,0.0030000000000000027
Mar 14 2021 01,0.257,2119,0.0,0.0
Mar 15 2021 01,0.257,2120,0.0,0.0
Mar 16 2021 01,0.249,2121,-0.03112840466926073,-0.008000000000000007
Mar 17 2021 01,0.244,2122,-0.02008032128514058,-0.0050000000000000044
Mar 18 2021 01,0.251,2123,0.02868852459016396,0.007000000000000006
Mar 19 2021 01,0.25,2124,-0.003984063745019924,-0.0010000000000000009
Mar 20 2021 01,0.251,2125,0.0040000000000000036,0.0010000000000000009
Mar 21 2021 01,0.252,2126,0.003984063745019924,0.0010000000000000009
Mar 22 2021 01,0.246,2127,-0.02380952380952383,-0.006000000000000005
Mar 23 2021 01,0.24,2128,-0.024390243902439046,-0.006000000000000005
